LTV,Mortgage,Initial interest rate,"Followed by a Variable Rate, currently",Initial interest rate period,Overall cost for comparison (APRC),Booking fee,Annual overpayment allowance,Maximum loan amount, 
90% Maximum Loan to Value (LTV),5 Year Fixed Premier Standard ,2.31% fixed,3.79%,5 Years fixed rate until 30.04.27,3.30% APRC,£1499,10%,"£ 550,000"
60% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.44% variable,3.79%,2 Years,3.50% APRC,£999,NA,"£ 5,000,000"
70% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.49% variable,3.79%,2 Years,3.50% APRC,£999,NA,"£ 2,000,000"
75% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.49% variable,3.79%,2 Years,3.50% APRC,£999,NA,"£ 2,000,000"
80% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.74% variable,3.79%,2 Years,3.60% APRC,£999,NA,"£ 1,000,000"
85% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.79% variable,3.79%,2 Years,3.60% APRC,£999,NA,"£ 750,000"
90% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.84% variable,3.79%,2 Years,3.60% APRC,£999,NA,"£ 550,000"
60% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.44% variable,3.79%,2 Years,3.50% APRC,£999,NA,"£ 5,000,000"
70% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.49% variable,3.79%,2 Years,3.50% APRC,£999,NA,"£ 2,000,000"
75% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.49% variable,3.79%,2 Years,3.50% APRC,£999,NA,"£ 2,000,000"
80% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.74% variable,3.79%,2 Years,3.60% APRC,£999,NA,"£ 1,000,000"
85% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.79% variable,3.79%,2 Years,3.60% APRC,£999,NA,"£ 750,000"
90% Maximum Loan to Value (LTV),2 Year Term Tracker Standard ,1.84% variable,3.79%,2 Years,3.60% APRC,£999,NA,"£ 550,000"
