Date_recorded,Picture_url,Title,Year,Type,Mileage,Engine Size,BHP,Transmition,Fuel Type,Price 
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/be170664e1864653b4dbcb44761179b4.jpg, SEAT Leon 1.8 20v Cupra 5dr, 2001 (51 reg), Hatchback, 138000 miles, 1.8L, 180bhp, Manual, Petrol, 900
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ff78cf6c11ce42a0937f85c2519e008e.jpg, SEAT Leon 1.8 20v Cupra 5dr, 2001 (X reg), Hatchback, 80000 miles, 1.8L, 180bhp, Manual, Petrol, 995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/74baa962b85a4aedb39ebef9de120996.jpg, SEAT Leon 1.9 TDI Reference 5dr, 2008 (58 reg), Hatchback, 169000 miles, 1.9L, 103bhp, Manual, Diesel, 1589
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/abaddae5eb75429fa5720cf75980eb41.jpg, SEAT Leon 1.8 20v Turbo FR 5dr, 2005 (05 reg), Hatchback, 107000 miles, 1.8L, 180bhp, Manual, Petrol, 1895
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8eb86322f14646f3a676d61bb2989a24.jpg, SEAT Leon 1.8 20v Cupra 5dr, CAT\n\n\nWrite-off Category Icon, 2003 (53 reg), Hatchback, 124000 miles, 1.8L, 180bhp, Manual, 1899
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/52669a7e162648d9b023e2b73d283718.jpg, SEAT Leon 1.8 20v Cupra Hatchback 5dr Petrol Manual (204 g/km 180 …, 2002 (52 reg), Hatchback, 100000 miles, 1.8L, 180bhp, Manual, Petrol, 1995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6d9f50298c85475b954b2a07f3f9bdea.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 18294 miles, 2.0L, 286bhp, Manual, Petrol, 18900
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11639ade11374f028d608d3dcea6694a.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 7420 miles, 2.0L, 296bhp, Automatic, Petrol, 21498
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9b07b8beb4394a839fd65786c1479151.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2003 (03 reg), Hatchback, 153000 miles, 1.8L, 210bhp, Manual, Petrol, 1995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1db2db5ae08c46c8bac00f0402d8d4e3.jpg, SEAT Leon 1.9 TDI FR 5dr, 2006 (55 reg), Hatchback, 145000 miles, 1.9L, 150bhp, Manual, Diesel, 2450
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a7ed08880d834a7f90b056818e1d74b1.jpg, SEAT Leon 1.8 20v Cupra Hatchback 5dr Petrol Manual (204 g/km 180 …, 2004 (54 reg), Hatchback, 60000 miles, 1.8L, 180bhp, Manual, Petrol, 2595
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/43d07e18b65043bc999e8e946b1b1152.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (55 reg), Hatchback, 121509 miles, 1.8L, 222bhp, Manual, Petrol, 2990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/3037c9585bad4ee395f2e52c60244f4d.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2004 (04 reg), Hatchback, 129000 miles, 1.8L, 222bhp, Manual, Petrol, 2990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8f4a61816fb641a2850fb67a684fac57.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2004 (04 reg), Hatchback, 90000 miles, 1.8L, 222bhp, Manual, Petrol, 2995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c012abc92b674c22980a0491cf45e6a3.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2003 (03 reg), Hatchback, 148000 miles, 1.8L, 210bhp, Manual, Petrol, 3200
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d6b0bc69c1d74f8f889264558f77ed24.jpg, SEAT Leon 2.0 TDI DPF FR 5dr, 2007 (57 reg), Hatchback, 128000 miles, 2.0L, 168bhp, Manual, Diesel, 3445
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d0f9fc37e9674cceb85c370b1d4911be.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2004 (04 reg), Hatchback, 117000 miles, 1.8L, 222bhp, Manual, Petrol, 3490
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2992bbe061ca445dbac160165cf1eb4b.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (05 reg), Hatchback, 113000 miles, 1.8L, 222bhp, Manual, Petrol, 3499
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/73e5d4d510e9488ab1087be74cf19427.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 10056 miles, 2.0L, 286bhp, Manual, Petrol, 18500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18328
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/68f3bce7b23a41278eb649f853ef1718.jpg, SEAT Leon 2.0 TSI CUPRA 5dr, 2016 (16 reg), Hatchback, 23604 miles, 2.0L, 286bhp, Manual, Petrol, 17495
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/70099dcb961d4fbc834384a9443d4e96.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2006 (55 reg), Hatchback, 130671 miles, 1.8L, 222bhp, Manual, Petrol, 3595
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9b0f63758a3443f6903fe0d2bb16e773.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2004 (04 reg), Hatchback, 97200 miles, 1.8L, 222bhp, Manual, Petrol, 3990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d70910b801fd4be8abb8decdb210ee84.jpg, SEAT Leon 1.8 T CUPRA 20V 5d 177 BHP FIND ANOTHER-2 OWNERS., 2004 (04 reg), Hatchback, 61663 miles, 1.8L, 180bhp, Manual, Petrol, 3995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2f9fe591505f4873a8f6ec91022b50aa.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2007 (57 reg), Hatchback, 110000 miles, 2.0L, 237bhp, Manual, Petrol, 3999
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/29fa201509324c02ae6ffc9de4b9cb2c.jpg, SEAT Leon 2.0 TDI FR 5dr, 2010 (10 reg), Hatchback, 114855 miles, 2.0L, 168bhp, Automatic, Diesel, 4295
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/852d9463d5554326a68c35d72dd1b53f.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (05 reg), Hatchback, 100000 miles, 1.8L, 222bhp, Manual, Petrol, 4295
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c0c02d21920840f4a2104fa7c9001139.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (05 reg), Hatchback, 79965 miles, 1.8L, 222bhp, Manual, Petrol, 4695
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6e1d853a5a754116816c306fa244fea8.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2007 (07 reg), Hatchback, 92700 miles, 2.0L, 237bhp, Manual, Petrol, 4699
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e9a631b14b18417f9a97a96f7a4ff3d9.jpg, SEAT Leon 2.0 CUPRA TSI 5d 237 BHP £0 DEPOSIT FINANCE AVAILABLE, 2008 (57 reg), Hatchback, 88268 miles, 2.0L, 237bhp, Manual, Petrol, 4750
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/eeab02bb242642c08126676daa9e2037.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2007 (07 reg), Hatchback, 110000 miles, 2.0L, 237bhp, Manual, Petrol, 4750
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1cc9416307144cc39b012c1587f0d5b3.jpg, SEAT Leon 2.0 TSI Cupra 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 13578 miles, 2.0L, 286bhp, Manual, Petrol, 18250
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18328
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a13f852fe1ef4946b08d23c703b8e968.jpg, SEAT Leon 2.0 TD FR 5dr, 2010 (10 reg), Hatchback, 97000 miles, 2.0L, 168bhp, Manual, Diesel, 4795
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0c37731cf63a4d1cb9bea2e23ba10c9f.jpg, SEAT Leon 1.9 CUPRA TDI 5d 148 BHP 1 OWNER CAR FROM NEW FIND …, 2004 (04 reg), Hatchback, 77793 miles, 1.9L, 150bhp, Manual, Diesel, 4795
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e39dc9d568d742b4a2881f188eebb37c.jpg, SEAT Leon 1.4 S 5dr, 2010 (10 reg), Hatchback, 63000 miles, 1.4L, 84bhp, Manual, Petrol, 4990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/5051e4ae3c1f4bc0885605bda4f871dd.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2009 (58 reg), Hatchback, 97404 miles, 2.0L, 237bhp, Manual, Petrol, 5494
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2bc8b0e20de0421e917cb1407f0003bd.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2007 (57 reg), Hatchback, 80000 miles, 2.0L, 237bhp, Manual, Petrol, 5995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/24a50a559a9948bfa775e11b1edc47e4.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2004 (04 reg), Hatchback, 49620 miles, 1.8L, 222bhp, Manual, Petrol, 6000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ba798f1dac474252b862be4f19d0cf10.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2008 (58 reg), Hatchback, 95841 miles, 2.0L, 237bhp, Manual, Petrol, 6000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2d0dffb897ea47d0876c290547714eef.jpg, SEAT Leon 1.6 TDI SE 5dr, 2013 (13 reg), Hatchback, 58663 miles, 1.6L, 104bhp, Manual, Diesel, 6500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/382b83ee255d4548b0c8a839be1149b5.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (55 reg), Hatchback, 31593 miles, 1.8L, 222bhp, Manual, Petrol, 6800
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0acb846f0ff54c9298f213da7bc5a25b.jpg, SEAT Leon TSI CUPRA 2.0 5dr, 2011 (11 reg), Hatchback, 110700 miles, 2.0L, 237bhp, Manual, Petrol, 6999
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/05fe6daf0c8847e0b26309c9104fa5e8.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 9631 miles, 2.0L, 296bhp, Automatic, Petrol, 21480
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11639ade11374f028d608d3dcea6694a.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 7420 miles, 2.0L, 296bhp, Automatic, Petrol, 21498
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11639ade11374f028d608d3dcea6694a.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 7420 miles, 2.0L, 296bhp, Automatic, Petrol, 21498
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/357a74c2030848799b3fb41938913a5c.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2009 (09 reg), Hatchback, 95000 miles, 2.0L, 237bhp, Manual, Petrol, 7000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/18c440dec7fc49208ebd5dcd988bb883.jpg, SEAT Leon 2.0 16V T FSI Cupra 5dr, 2008 (08 reg), Hatchback, 74500 miles, 2.0L, 237bhp, Manual, Petrol, 7490
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b0cebeb0710146a1a11e6c2896f71158.jpg, SEAT Leon 2.0 TSI Cupra 5dr, 2010 (10 reg), Hatchback, 61000 miles, 2.0L, 237bhp, Manual, Petrol, 7500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1e20c242c03c409db7eced3f29931f28.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (08 reg), Hatchback, 59000 miles, 2.0L, 237bhp, Manual, Petrol, 7500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/24022f41f9c040ab8b29c86ee4946d9d.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 184 BHP * SERVICE HISTORY *, 2014 (14 reg), Estate, 97132 miles, 2.0L, 181bhp, Manual, Diesel, 7895
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/3c6e147076514f39ab58022e87245494.jpg, SEAT Leon 2.0 TDI FR 5dr [Technology Pack], 2014 (14 reg), Estate, 69857 miles, 2.0L, 148bhp, Manual, Diesel, 7950
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9654ba1a3a68421a96204f7ba97707b0.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (08 reg), Hatchback, 69000 miles, 2.0L, 237bhp, Manual, Petrol, 7990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/4d14c4ce7f7a45b9bd5d5e015493daa4.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (05 reg), Hatchback, 40000 miles, 1.8L, 222bhp, Manual, Petrol, 7995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/624b2d8f4bff4fd9bdae4c2665f671b0.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2009 (58 reg), Hatchback, 58995 miles, 2.0L, 237bhp, Manual, Petrol, 8000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/4aba7c11f34f4d1fa180a36b8ee52c88.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (08 reg), Hatchback, 67000 miles, 2.0L, 237bhp, Manual, Petrol, 8000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e9a631b14b18417f9a97a96f7a4ff3d9.jpg, SEAT Leon 2.0 CUPRA TSI 5d 237 BHP £0 DEPOSIT FINANCE AVAILABLE, 2008 (57 reg), Hatchback, 88268 miles, 2.0L, 237bhp, Manual, Petrol, 4750
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/549bbe167c9c4e6483a4f166ef68a91d.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr Petrol Hatchback, 2016 (66 reg), Hatchback, 11888 miles, 2.0L, 286bhp, Manual, Petrol, 18000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11639ade11374f028d608d3dcea6694a.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 7420 miles, 2.0L, 296bhp, Automatic, Petrol, 21498
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c78d088bacec4defa83bb524dd9b1c09.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2009 (58 reg), Hatchback, 65000 miles, 2.0L, 237bhp, Manual, Petrol, 8000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/5f60934a276c41daa494b8754ae8f21d.jpg, SEAT Leon Diesel Hatchback 2.0 TDI FR 5dr DSG [Technology Pack], 2013 (13 reg), Hatchback, 92232 miles, 2.0L, 148bhp, Automatic, Diesel, 8192
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b670401d324f40ecbff39cb50cee9ed8.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 150 BHP, 2014 (64 reg), Estate, 80606 miles, 2.0L, 148bhp, Manual, Diesel, 8295
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9bea70cf82244b60a0f69f7789f5b048.jpg, SEAT Leon Sport Tourer 2.0 TDI FR 5dr [Technology Pack], 2014 (64 reg), Estate, 77569 miles, 2.0L, 148bhp, Manual, Diesel, 8391
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/dc6a44574a3e466e92c889cf42885555.jpg, SEAT Leon 2.0 TFSI Cupra 5dr, 2007 (07 reg), Hatchback, 35000 miles, 2.0L, 237bhp, Manual, Petrol, 8485
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8f98be970d5849c3839a374b3ad7f12e.jpg, SEAT Leon 2.0 TSI Cupra 5dr, 2011 (61 reg), Hatchback, 83000 miles, 2.0L, 237bhp, Manual, Petrol, 8490
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/bc7df74b276b451094058f84fc59ac54.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 150 BHP, 2013 (13 reg), Hatchback, 72000 miles, 2.0L, 148bhp, Manual, Diesel, 8495
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f954ce8d7fec464295ebff85ab8fd9eb.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (58 reg), Hatchback, 78000 miles, 2.0L, 237bhp, Manual, Petrol, 8495
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/875563031a6645ba89ed36b4c6e6089a.jpg, SEAT Leon FR Technology TDI 2.0 5dr, 2013 (63 reg), Hatchback, 88167 miles, 2.0L, 181bhp, Manual, Diesel, 8500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/61ccf907dedf4282a6682ea45fe2448e.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (58 reg), Hatchback, 87000 miles, 2.0L, 237bhp, Manual, Petrol, 8590
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e9a631b14b18417f9a97a96f7a4ff3d9.jpg, SEAT Leon 2.0 CUPRA TSI 5d 237 BHP £0 DEPOSIT FINANCE AVAILABLE, 2008 (57 reg), Hatchback, 88268 miles, 2.0L, 237bhp, Manual, Petrol, 4750
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/68f3bce7b23a41278eb649f853ef1718.jpg, SEAT Leon 2.0 TSI CUPRA 5dr, 2016 (16 reg), Hatchback, 23604 miles, 2.0L, 286bhp, Manual, Petrol, 17495
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/723e7b374b0c48fb9f9bd4a4c72a8a5d.jpg, SEAT Leon 1.4 TSI Ecomotive XCELLENCE Technology (s/s) 5dr, 2017 (67 reg), Hatchback, 11105 miles, 1.4L, 148bhp, Manual, Petrol, 14920
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c607dd32a63240eca87b6047d00030f9.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 150 BHP £0 Deposit Finance …, 2013 (63 reg), Hatchback, 69000 miles, 2.0L, 148bhp, Manual, Diesel, 8680
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/504903f124f84f30871266d2861c5250.jpg, SEAT Leon 2.0 TDI FR+ Supercopa 5dr, 2012 (62 reg), Hatchback, 79000 miles, 2.0L, 168bhp, Manual, Diesel, 8695
2019-02-22, /images/noimage/no_image_266x200.png, SEAT Leon 2.0 TFSI Cupra 5dr, 2008 (58 reg), Hatchback, 93000 miles, 2.0L, 237bhp, Manual, Petrol, 8785
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2689102517e441bea3a90ed37234e31d.jpg, SEAT Leon 1.8 20v Cupra R 225 5dr CLICK FOR FINANCE ON WEBSITE TODAY, 2003 (53 reg), Hatchback, 11500 miles, 1.8L, 222bhp, Manual, Petrol, 8950
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0dc5241b8db64513bcc2c271e0ef9c50.jpg, SEAT Leon 2.0 TFSI Cupra K1 5dr, 2008 (08 reg), Hatchback, 65000 miles, 2.0L, 237bhp, Manual, Petrol, 8990
